hs_code,year,partner_code,hs_desc,partner_name,value_usd,weight_kg,price_usd_kg,value_next,log_return,target_year,lag1,lag2,lag3,ma3,std3,growth_lag1,log_return_lag1,price_lag1
03,2019,156,"Fish and crustaceans, molluscs and other aquatic invert",China,15069825.536,0,0.0,16059057.246,6.3578569139430785,2020,5377563.552,5389023.891,15135546.0,8634044.481,5630468.394015899,180.23519183506994,103.04590354426111,0.0
03,2020,156,"Fish and crustaceans, molluscs and other aquatic invert",China,16059057.246,0,0.0,4650176.571,-123.93678136666566,2021,15069825.536,5377563.552,5389023.891,8612137.659666667,5592524.686217253,6.564320918227244,6.3578569139430785,0.0
03,2015,178,"Fish and crustaceans, molluscs and other aquatic invert",Congo,642629.778,0,0.0,224657.0,-105.09939908650901,2016,,,,,,,,
03,2016,178,"Fish and crustaceans, molluscs and other aquatic invert",Congo,224657.0,0,0.0,506207.83,81.23725215734915,2017,642629.778,,,,,-65.04099129997054,-105.09939908650901,0.0
03,2017,178,"Fish and crustaceans, molluscs and other aquatic invert",Congo,506207.83,0,0.0,82733.248,-181.13257635101857,2018,224657.0,642629.778,,,295551.3856751794,125.32475284544884,81.23725215734915,0.0
03,2020,178,"Fish and crustaceans, molluscs and other aquatic invert",Congo,754300.105,0,0.0,2156904.527,105.06390774102066,2021,82733.248,506207.83,224657.0,271199.3593333333,215539.6107662198,811.7254830851074,221.01687533858882,0.0
03,2015,180,"Fish and crustaceans, molluscs and other aquatic invert",Dem. Rep. of the Congo,82278.411,0,0.0,39490.0,-73.40612771947099,2016,,,,,,,,
03,2016,180,"Fish and crustaceans, molluscs and other aquatic invert",Dem. Rep. of the Congo,39490.0,0,0.0,160063.251,139.95215805673988,2017,82278.411,,,,,-52.00442069791552,-73.40612771947099,0.0
03,2018,180,"Fish and crustaceans, molluscs and other aquatic invert",Dem. Rep. of the Congo,160063.251,0,0.0,176785.886,9.937026083423483,2019,39490.0,82278.411,,,30255.97557429706,305.3260344390985,139.95215805673988,0.0
03,2019,180,"Fish and crustaceans, molluscs and other aquatic invert",Dem. Rep. of the Congo,176785.886,0,0.0,61346.041,-105.84086790028533,2020,160063.251,39490.0,82278.411,93943.88733333333,61127.24202628415,10.447516775727623,9.937026083423483,0.0
03,2020,180,"Fish and crustaceans, molluscs and other aquatic invert",Dem. Rep. of the Congo,61346.041,0,0.0,103416.099,52.223000858252725,2021,176785.886,160063.251,39490.0,125446.379,74908.51719550679,-65.29924283661424,-105.84086790028533,0.0
03,2015,188,"Fish and crustaceans, molluscs and other aquatic invert",Costa Rica,331039.078,0,0.0,1450385.0,147.73478885810945,2016,,,,,,,,
03,2016,188,"Fish and crustaceans, molluscs and other aquatic invert",Costa Rica,1450385.0,0,0.0,1257844.274,-14.242967636784362,2017,331039.078,,,,,338.13105351870274,147.73478885810945,0.0
03,2017,188,"Fish and crustaceans, molluscs and other aquatic invert",Costa Rica,1257844.274,0,0.0,715025.471,-56.483647520897165,2018,1450385.0,331039.078,,,791497.0919397082,-13.275145978481579,-14.242967636784362,0.0
03,2018,188,"Fish and crustaceans, molluscs and other aquatic invert",Costa Rica,715025.471,0,0.0,993874.973,32.92932512195332,2019,1257844.274,1450385.0,331039.078,1013089.4506666666,598466.8043703059,-43.154690466874115,-56.483647520897165,0.0
03,2019,188,"Fish and crustaceans, molluscs and other aquatic invert",Costa Rica,993874.973,0,0.0,679464.21,-38.03068559329025,2020,715025.471,1257844.274,1450385.0,1141084.915,381330.5261296866,38.99854107435006,32.92932512195332,0.0
03,2020,188,"Fish and crustaceans, molluscs and other aquatic invert",Costa Rica,679464.21,0,0.0,613460.034,-10.218944334764227,2021,993874.973,715025.471,1257844.274,988914.9060000001,271443.3917432354,-31.634840552524913,-38.03068559329025,0.0
03,2015,191,"Fish and crustaceans, molluscs and other aquatic invert",Croatia,7358.962,0,0.0,18095.0,89.97167668296501,2016,,,,,,,,
03,2016,191,"Fish and crustaceans, molluscs and other aquatic invert",Croatia,18095.0,0,0.0,35003.746,65.98194273179875,2017,7358.962,,,,,145.89065686166066,89.97167668296501,0.0
03,2018,191,"Fish and crustaceans, molluscs and other aquatic invert",Croatia,436881.785,0,0.0,2232653.262,163.12833171605615,2019,35003.746,18095.0,7358.962,20152.569333333333,13936.775605310195,1148.1000890590396,252.42075592920065,0.0
03,2019,191,"Fish and crustaceans, molluscs and other aquatic invert",Croatia,2232653.262,0,0.0,5319545.764,86.81972351973512,2020,436881.785,35003.746,18095.0,163326.84366666665,237056.33479984396,411.04288131399215,163.12833171605615,0.0
03,2020,191,"Fish and crustaceans, molluscs and other aquatic invert",Croatia,5319545.764,0,0.0,3476731.147,-42.529539023253335,2021,2232653.262,436881.785,35003.746,901512.931,1170182.6460722762,138.26116910042614,86.81972351973512,0.0
03,2015,196,"Fish and crustaceans, molluscs and other aquatic invert",Cyprus,328688.044,0,0.0,708978.0,76.87153900158204,2016,,,,,,,,
03,2016,196,"Fish and crustaceans, molluscs and other aquatic invert",Cyprus,708978.0,0,0.0,439700.199,-47.77313676635496,2017,328688.044,,,,,115.69935777767444,76.87153900158204,0.0
03,2017,196,"Fish and crustaceans, molluscs and other aquatic invert",Cyprus,439700.199,0,0.0,251831.165,-55.733424595227675,2018,708978.0,328688.044,,,268905.6067047338,-37.981122263314234,-47.77313676635496,0.0
03,2018,196,"Fish and crustaceans, molluscs and other aquatic invert",Cyprus,251831.165,0,0.0,1347800.917,167.74707100642016,2019,439700.199,708978.0,328688.044,492455.4143333333,195556.76213639422,-42.72662018968065,-55.733424595227675,0.0
03,2019,196,"Fish and crustaceans, molluscs and other aquatic invert",Cyprus,1347800.917,0,0.0,934872.649,-36.58192771459251,2020,251831.165,439700.199,708978.0,466836.4546666667,229778.34855863667,435.2002072499644,167.74707100642016,0.0
