hs_code,hs_desc,year,country_code,country_name,value_usd,weight_kg,qty,price_usd_kg,value_lag1,growth_yoy
150420,"Fats and oils and their fractions; of fish, (excluding liver",2019,392,Japon,496557.746,301800.0,301800.0,1.645320563286945,197400.05,151.54894641617366
150420,"Fats and oils and their fractions; of fish, (excluding liver",2021,392,Japon,8031.61,1600.0,1600.0,5.0197562499999995,496557.746,-98.38254260160106
150420,"Fats and oils and their fractions; of fish, (excluding liver",2023,392,Japon,7864.144,1600.0,1600.0,4.91509,8031.61,-2.0850863027462667
150420,"Fats and oils and their fractions; of fish, (excluding liver",2015,410,Corée du Sud,2429186.857,1140400.0,1140400.0,2.130118254121361,,
150420,"Fats and oils and their fractions; of fish, (excluding liver",2016,410,Corée du Sud,1204023.0,400000.0,400000.0,3.0100575,2429186.857,-50.435142667989496
150420,"Fats and oils and their fractions; of fish, (excluding liver",2019,410,Corée du Sud,818897.376,346090.0,346090.0,2.366139952035598,1204023.0,-31.98656703401845
150420,"Fats and oils and their fractions; of fish, (excluding liver",2020,410,Corée du Sud,1812976.565,882310.0,882310.0,2.0548067742630143,818897.376,121.39240131110152
150420,"Fats and oils and their fractions; of fish, (excluding liver",2021,410,Corée du Sud,615515.775,297860.0,297860.0,2.066459997985631,1812976.565,-66.04943566934635
150420,"Fats and oils and their fractions; of fish, (excluding liver",2022,410,Corée du Sud,1484745.426,550000.0,550000.0,2.6995371381818183,615515.775,141.21971951084439
150420,"Fats and oils and their fractions; of fish, (excluding liver",2023,410,Corée du Sud,1096458.092,153180.0,153180.0,7.157971615093354,1484745.426,-26.151778426155598
150420,"Fats and oils and their fractions; of fish, (excluding liver",2015,528,Pays-Bas,11538813.132,6494950.0,6494950.0,1.7765822880853586,,
150420,"Fats and oils and their fractions; of fish, (excluding liver",2016,528,Pays-Bas,1358895.0,581620.0,581620.0,2.3363966163474434,11538813.132,-88.22326885395651
150420,"Fats and oils and their fractions; of fish, (excluding liver",2017,528,Pays-Bas,312408.414,126820.0,126820.0,2.463400205014982,1358895.0,-77.01011380570243
150420,"Fats and oils and their fractions; of fish, (excluding liver",2019,528,Pays-Bas,10375195.659,6049340.0,6049340.0,1.7150954747129439,312408.414,3221.0359241476767
150420,"Fats and oils and their fractions; of fish, (excluding liver",2020,528,Pays-Bas,15584836.091,8217620.0,8217620.0,1.8965145736843514,10375195.659,50.21245481265579
150420,"Fats and oils and their fractions; of fish, (excluding liver",2021,528,Pays-Bas,6576960.893,3228990.0,3228990.0,2.0368477118232016,15584836.091,-57.798972959374964
150420,"Fats and oils and their fractions; of fish, (excluding liver",2022,528,Pays-Bas,690959.519,285200.0,285200.0,2.4227192110799436,6576960.893,-89.49424315818263
150420,"Fats and oils and their fractions; of fish, (excluding liver",2023,528,Pays-Bas,239733.359,43000.0,43000.0,5.575194395348837,690959.519,-65.30428304295494
150420,"Fats and oils and their fractions; of fish, (excluding liver",2020,682,Arabie Saoudite,1560685.055,1031760.0,1031760.0,1.5126434975188028,,
150420,"Fats and oils and their fractions; of fish, (excluding liver",2022,682,Arabie Saoudite,1780819.49,499360.0,499360.0,3.566203720762576,1560685.055,14.10498769721352
150420,"Fats and oils and their fractions; of fish, (excluding liver",2015,724,Espagne,2949301.093,1775222.0,1775222.0,1.6613702922789375,,
150420,"Fats and oils and their fractions; of fish, (excluding liver",2016,724,Espagne,1800844.0,1008580.0,1008580.0,1.7855242023438895,2949301.093,-38.93997448160848
150420,"Fats and oils and their fractions; of fish, (excluding liver",2017,724,Espagne,1791010.899,610455.0,610455.0,2.9338950438607267,1800844.0,-0.5460273627254789
150420,"Fats and oils and their fractions; of fish, (excluding liver",2018,724,Espagne,1690602.816,503880.0,503880.0,3.3551695165515603,1791010.899,-5.606224007685387
150420,"Fats and oils and their fractions; of fish, (excluding liver",2019,724,Espagne,2718988.462,1574739.0,1574739.0,1.7266280075618878,1690602.816,60.829524017544266
150420,"Fats and oils and their fractions; of fish, (excluding liver",2020,724,Espagne,3130608.966,2002196.25,2002196.25,1.5635874685111413,2718988.462,15.138736693910996
150420,"Fats and oils and their fractions; of fish, (excluding liver",2021,724,Espagne,4029610.557,2250337.0,2250337.0,1.7906698227865427,3130608.966,28.71650853759166
150420,"Fats and oils and their fractions; of fish, (excluding liver",2022,724,Espagne,1371648.25,539742.8,539742.8,2.5412997635169936,4029610.557,-65.96077386145284
150420,"Fats and oils and their fractions; of fish, (excluding liver",2023,724,Espagne,4013872.832,963132.1,963132.1,4.167520563378585,1371648.25,192.63135297260067
150420,"Fats and oils and their fractions; of fish, (excluding liver",2023,784,Émirats Arabes,0.691,0.92,0.92,0.7510869565217391,,
150420,"Fats and oils and their fractions; of fish, (excluding liver",2016,826,Royaume-Uni,319676.0,100120.0,100120.0,3.1929284858170197,,
150420,"Fats and oils and their fractions; of fish, (excluding liver",2017,826,Royaume-Uni,327850.129,106280.0,106280.0,3.08477727700414,319676.0,2.5570042793328294
150420,"Fats and oils and their fractions; of fish, (excluding liver",2018,826,Royaume-Uni,284750.794,88000.0,88000.0,3.235804477272727,327850.129,-13.146047900441735
150420,"Fats and oils and their fractions; of fish, (excluding liver",2019,826,Royaume-Uni,905544.495,342260.0,342260.0,2.6457795097294454,284750.794,218.01298331059263
150420,"Fats and oils and their fractions; of fish, (excluding liver",2020,826,Royaume-Uni,1278422.021,455600.0,455600.0,2.8060184833187005,905544.495,41.17716225529039
150420,"Fats and oils and their fractions; of fish, (excluding liver",2021,826,Royaume-Uni,2373895.29,817880.0,817880.0,2.9024982760307134,1278422.021,85.68948680523395
150420,"Fats and oils and their fractions; of fish, (excluding liver",2022,826,Royaume-Uni,1375317.598,428900.0,428900.0,3.2066159897411985,2373895.29,-42.064942636960204
150420,"Fats and oils and their fractions; of fish, (excluding liver",2023,826,Royaume-Uni,1524970.585,217920.0,217920.0,6.997845929698972,1375317.598,10.881340224078189
150420,"Fats and oils and their fractions; of fish, (excluding liver",2016,842,États-Unis,309190.0,80000.0,80000.0,3.864875,,
150420,"Fats and oils and their fractions; of fish, (excluding liver",2017,842,États-Unis,1672161.084,384000.0,384000.0,4.35458615625,309190.0,440.8199113813513
150420,"Fats and oils and their fractions; of fish, (excluding liver",2018,842,États-Unis,447463.388,96000.0,96000.0,4.661076958333333,1672161.084,-73.24041372081112
150420,"Fats and oils and their fractions; of fish, (excluding liver",2019,842,États-Unis,1002870.222,224000.0,224000.0,4.477099205357143,447463.388,124.12341409259614
150420,"Fats and oils and their fractions; of fish, (excluding liver",2020,842,États-Unis,207934.896,48000.0,48000.0,4.331977,1002870.222,-79.26602152117744
150420,"Fats and oils and their fractions; of fish, (excluding liver",2021,842,États-Unis,772896.255,192000.0,192000.0,4.025501328125,207934.896,271.7010804189403
150420,"Fats and oils and their fractions; of fish, (excluding liver",2022,842,États-Unis,564293.736,144000.0,144000.0,3.9187065000000003,772896.255,-26.989717914987178
150420,"Fats and oils and their fractions; of fish, (excluding liver",2023,842,États-Unis,93122.52,16200.46,16200.46,5.748140484899812,564293.736,-83.49750953109995
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,036,Australie,75980.0,16335.0,16335.0,4.651362105907561,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,036,Australie,403479.1,60749.7,60749.7,6.641664074061271,75980.0,431.03329823637796
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,036,Australie,194909.026,26580.0,26580.0,7.332920466516178,403479.1,-51.6929065222957
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,036,Australie,362143.819,64280.5,64280.5,5.633805259759958,194909.026,85.80146154955389
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,036,Australie,398179.641,67545.0,67545.0,5.895027626027093,362143.819,9.950693649696113
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,056,Belgique,3850199.163,824146.1,824146.1,4.6717434724255815,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,056,Belgique,4744741.0,999041.0,999041.0,4.749295574455903,3850199.163,23.233651017236994
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,056,Belgique,4396760.986,1045492.65,1045492.65,4.20544418557127,4744741.0,-7.334014944124462
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,056,Belgique,3916579.371,811842.5,811842.5,4.824309359266113,4396760.986,-10.921258092695417
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,056,Belgique,2501449.987,565442.3,565442.3,4.423881954003088,3916579.371,-36.131768309821894
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,056,Belgique,2692656.851,617605.21,617605.21,4.359835065186707,2501449.987,7.6438411718682735
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,056,Belgique,1995017.414,432541.81,432541.81,4.612311152071057,2692656.851,-25.908961876850746
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,056,Belgique,3363545.953,717995.8,717995.8,4.684631794503534,1995017.414,68.59732298056022
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,056,Belgique,3919139.855,752638.3,752638.3,5.207202257711307,3363545.953,16.51810053329156
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,124,Canada,725295.222,131480.9,131480.9,5.516354253735714,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,124,Canada,801220.0,156470.0,156470.0,5.120598197737586,725295.222,10.468120524858504
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,124,Canada,905058.187,177321.1,177321.1,5.104063684468459,801220.0,12.9600093607249
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,124,Canada,1183108.274,257138.6,257138.6,4.601052794096257,905058.187,30.72179126091922
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,124,Canada,1811431.897,384831.8,384831.8,4.70707435560159,1183108.274,53.10787159620525
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,124,Canada,2169069.274,481963.2,481963.2,4.500487327663191,1811431.897,19.7433520736993
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,124,Canada,1866744.669,416231.7,416231.7,4.484869050098779,2169069.274,-13.937987533357138
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,124,Canada,2586545.121,544759.4,544759.4,4.748050462277474,1866744.669,38.55912723112749
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,124,Canada,3710759.624,787114.9,787114.9,4.714381120215104,2586545.121,43.463943229622096
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,156,Chine,146746.01,30184.5,30184.5,4.861634613791847,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,156,Chine,182206.0,37853.0,37853.0,4.813515441312446,146746.01,24.16419362952355
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,156,Chine,204489.744,42944.89,42944.89,4.76167814145059,182206.0,12.229972668298522
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,156,Chine,72432.305,14411.0,14411.0,5.026181736173756,204489.744,-64.57900353183483
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,156,Chine,281278.609,57680.58,57680.58,4.876487181647619,72432.305,288.33309115318093
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,156,Chine,78788.882,15000.0,15000.0,5.252592133333333,281278.609,-71.98902459020621
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,156,Chine,181611.261,35375.0,35375.0,5.133887236749117,78788.882,130.5036654790964
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,156,Chine,85423.385,16250.0,16250.0,5.256823692307692,181611.261,-52.963607801831195
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,156,Chine,168831.697,30527.5,30527.5,5.530478977970682,85423.385,97.6410756843691
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,251,France,33356028.829,9335016.9,9335016.9,3.5732156873759915,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,251,France,45266512.0,12391403.0,12391403.0,3.6530578498657498,33356028.829,35.7071377772792
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,251,France,53663947.417,14193557.6,14193557.6,3.780866568435246,45266512.0,18.551098916125905
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,251,France,58864350.614,14661220.1,14661220.1,4.014969437229852,53663947.417,9.690683312186946
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,251,France,52568241.756,13831718.2,13831718.2,3.8005576021639884,58864350.614,-10.695962483789923
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,251,France,58590838.319,15420941.39,15420941.39,3.799433305478635,52568241.756,11.456720563252619
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,251,France,54388243.566,13465739.02,13465739.02,4.039009183619244,58590838.319,-7.172784813418806
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,251,France,53930983.083,12636199.0,12636199.0,4.267975131050089,54388243.566,-0.8407340502642237
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,251,France,66625700.514,14028000.6,14028000.6,4.749479445702334,53930983.083,23.53882073957892
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,276,Allemagne,24471621.556,5483021.3,5483021.3,4.463163686050244,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,276,Allemagne,26165090.0,5989583.0,5989583.0,4.368432660504078,24471621.556,6.920131713073138
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,276,Allemagne,23396482.611,5156354.4,5156354.4,4.537407787757956,26165090.0,-10.581302754930324
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,276,Allemagne,29467146.95,6049451.0,6049451.0,4.87104481877777,23396482.611,25.946910225496193
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,276,Allemagne,31289505.511,7213935.0,7213935.0,4.337370036048287,29467146.95,6.184373954126566
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,276,Allemagne,31018333.275,6785801.0,6785801.0,4.5710643850298585,31289505.511,-0.8666555497486828
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,276,Allemagne,25508015.428,5093775.0,5093775.0,5.007683972692158,31018333.275,-17.764712881723977
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,276,Allemagne,22486827.496,4873666.0,4873666.0,4.613945127959117,25508015.428,-11.844072858305001
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,276,Allemagne,31764515.409,6121297.0,6121297.0,5.18918056238735,22486827.496,41.25832296552431
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,380,Italie,7785941.821,1945617.65,1945617.65,4.00178412289794,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,380,Italie,8828260.0,2083493.0,2083493.0,4.2372400579219605,7785941.821,13.38718170470644
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,380,Italie,9053905.678,2159403.32,2159403.32,4.192781216062963,8828260.0,2.5559473554245047
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,380,Italie,8235142.636,2115918.44,2115918.44,3.891994360614391,9053905.678,-9.043202691955408
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,380,Italie,6281758.495,1492669.5,1492669.5,4.208405474219176,8235142.636,-23.720100881565347
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,380,Italie,6694957.905,1726357.9,1726357.9,3.8780822360183835,6281758.495,6.57776656534772
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,380,Italie,4925716.553,1204562.0,1204562.0,4.08921795059117,6694957.905,-26.42647462620603
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,380,Italie,7680070.422,1844843.7,1844843.7,4.162992464890116,4925716.553,55.91783123051335
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,380,Italie,6274975.814,1315810.9,1315810.9,4.768903961807887,7680070.422,-18.295334948687792
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,392,Japon,40.67,12.6,12.6,3.227777777777778,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,392,Japon,822.493,126.0,126.0,6.527722222222223,40.67,1922.358003442341
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,392,Japon,31412.872,7416.0,7416.0,4.235824163969795,822.493,3719.226668190489
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,392,Japon,39697.444,12215.0,12215.0,3.2498930822758907,31412.872,26.37317593883171
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,392,Japon,54734.066,16750.0,16750.0,3.267705432835821,39697.444,37.878060864573534
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,414,Koweït,1944257.221,638625.0,638625.0,3.0444427026815424,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,414,Koweït,1034311.0,320313.0,320313.0,3.2290634473155944,1944257.221,-46.80174059129803
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,414,Koweït,1090494.483,340738.5,340738.5,3.2003852895989153,1034311.0,5.4319719117364125
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,414,Koweït,1307022.021,426593.5,426593.5,3.0638582655385043,1090494.483,19.855904030282005
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,414,Koweït,1255576.74,412740.5,412740.5,3.0420487933701685,1307022.021,-3.9360684191563413
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,414,Koweït,1178924.699,379937.5,379937.5,3.1029437710149694,1255576.74,-6.10492680837652
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,414,Koweït,577567.887,176750.0,176750.0,3.2677108175388967,1178924.699,-51.00892470147493
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,414,Koweït,1306686.376,324862.6,324862.6,4.022273958282671,577567.887,126.2394439530188
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,414,Koweït,1902563.71,483900.6,483900.6,3.931724221875319,1306686.376,45.60216934564565
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,528,Pays-Bas,12630243.603,3236916.7,3236916.7,3.9019365567856594,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,528,Pays-Bas,15991715.0,4006605.0,4006605.0,3.9913380530399176,12630243.603,26.614462101123415
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,528,Pays-Bas,16907789.147,4422640.0,4422640.0,3.8230082364831866,15991715.0,5.728429671239138
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,528,Pays-Bas,22805496.972,5496237.0,5496237.0,4.1492928656460775,16907789.147,34.881602637246324
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,528,Pays-Bas,23364307.886,6306592.0,6306592.0,3.7047438435846174,22805496.972,2.450334297411253
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,528,Pays-Bas,24120034.036,6760507.0,6760507.0,3.5677847883302243,23364307.886,3.234532577157285
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,528,Pays-Bas,19461500.938,4834864.0,4834864.0,4.025242682731097,24120034.036,-19.3139573976014
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,528,Pays-Bas,28759270.368,7404373.0,7404373.0,3.8840925987926327,19461500.938,47.77519195266911
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,528,Pays-Bas,23276459.066,5405440.0,5405440.0,4.306117368058844,28759270.368,-19.064500704790625
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,634,Qatar,229795.005,77901.3,77901.3,2.9498224676610016,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,634,Qatar,229409.0,79681.0,79681.0,2.879092882870446,229795.005,-0.16797797671886064
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,634,Qatar,239437.29,78856.3,78856.3,3.0363748996592537,229409.0,4.371358577911071
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,634,Qatar,256564.014,79091.4,79091.4,3.2438926861833273,239437.29,7.15290588195347
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,634,Qatar,126704.197,40000.0,40000.0,3.167604925,256564.014,-50.61497712613742
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,634,Qatar,188256.26,56250.0,56250.0,3.346777955555556,126704.197,48.579340272366835
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,634,Qatar,280611.376,80000.0,80000.0,3.5076422,188256.26,49.05819121234002
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,634,Qatar,236718.276,60000.0,60000.0,3.9453046,280611.376,-15.641953161585286
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,634,Qatar,224086.797,59406.3,59406.3,3.7721049282651835,236718.276,-5.336081021475512
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,682,Arabie Saoudite,1860739.75,546400.0,546400.0,3.4054534224011714,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,682,Arabie Saoudite,1665367.0,517463.0,517463.0,3.218330585954938,1860739.75,-10.49973538749844
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,682,Arabie Saoudite,1502748.3,455831.0,455831.0,3.296722469511727,1665367.0,-9.764736541555102
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,682,Arabie Saoudite,1540936.163,476202.3,476202.3,3.2358855952606698,1502748.3,2.5412015438646574
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,682,Arabie Saoudite,1705748.041,514050.8,514050.8,3.3182480038937787,1540936.163,10.695568184935903
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,682,Arabie Saoudite,2101534.952,667291.1,667291.1,3.149352586899481,1705748.041,23.20312856803686
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,682,Arabie Saoudite,241254.797,78062.5,78062.5,3.09053382866293,2101534.952,-88.52006735503488
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,682,Arabie Saoudite,1202699.487,265232.1,265232.1,4.534517077684036,241254.797,398.51837225852137
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,682,Arabie Saoudite,792586.511,187636.82,187636.82,4.224045744326727,1202699.487,-34.09937232308805
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,702,Singapour,13.0,17.0,17.0,0.7647058823529411,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,702,Singapour,74.027,8.14,8.14,9.094226044226044,13.0,469.4384615384616
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,724,Espagne,17554853.884,5389468.1,5389468.1,3.25725165420313,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,724,Espagne,16452051.0,4722536.0,4722536.0,3.483732257414237,17554853.884,-6.28203966428411
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,724,Espagne,17645210.026,4979381.45,4979381.45,3.543655010804605,16452051.0,7.252342130473584
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,724,Espagne,15249105.485,4048028.37,4048028.37,3.7670451121368993,17645210.026,-13.579348375391229
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,724,Espagne,16916296.388,4568278.6,4568278.6,3.7029914042457923,15249105.485,10.933040660253528
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,724,Espagne,20563717.448,5850720.4,5850720.4,3.5147325529348485,16916296.388,21.561581662682315
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,724,Espagne,11665575.794,2932987.6,2932987.6,3.977369626110932,20563717.448,-43.27107526399815
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,724,Espagne,16865785.178,3811229.42,3811229.42,4.425287307422181,11665575.794,44.57739142781656
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,724,Espagne,16957935.904,3597375.46,3597375.46,4.71397442178582,16865785.178,0.5463767327014379
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,784,Émirats Arabes,1044461.655,334301.63,334301.63,3.124309190475679,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,784,Émirats Arabes,846874.0,269915.0,269915.0,3.137558120148936,1044461.655,-18.917655239339545
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,784,Émirats Arabes,1699815.601,568951.6,568951.6,2.98762777185265,846874.0,100.71647033679155
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,784,Émirats Arabes,1373296.657,449838.1,449838.1,3.052868703206776,1699815.601,-19.20908031482411
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,784,Émirats Arabes,1356923.336,458649.8,458649.8,2.958517230357453,1373296.657,-1.192263952332624
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,784,Émirats Arabes,1851676.355,623431.8,623431.8,2.9701345921077493,1356923.336,36.461383327554486
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,784,Émirats Arabes,1623429.784,491808.1,491808.1,3.300941533903163,1851676.355,-12.326482993838304
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,784,Émirats Arabes,2376694.611,600263.0,600263.0,3.959422138296047,1623429.784,46.39959389829699
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,784,Émirats Arabes,1474090.388,374992.14,374992.14,3.930990094885722,2376694.611,-37.97729076434549
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,826,Royaume-Uni,21469471.295,6560307.0,6560307.0,3.272632103192732,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,826,Royaume-Uni,27347496.0,8390924.0,8390924.0,3.2591757475100476,21469471.295,27.378525648039243
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,826,Royaume-Uni,29913405.686,8969794.0,8969794.0,3.3349044232230973,27347496.0,9.382612894430995
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,826,Royaume-Uni,30029012.656,8535523.0,8535523.0,3.5181221649804,29913405.686,0.38647210957361805
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,826,Royaume-Uni,27438346.585,7940766.0,7940766.0,3.455377804231985,30029012.656,-8.627210293850156
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,826,Royaume-Uni,28595216.824,8512215.0,8512215.0,3.359315621609652,27438346.585,4.2162534663529545
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,826,Royaume-Uni,27202699.178,7897694.0,7897694.0,3.4443850544222148,28595216.824,-4.869757255455604
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,826,Royaume-Uni,36536905.657,10486510.0,10486510.0,3.484181644512807,27202699.178,34.31353049902112
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,826,Royaume-Uni,37798585.271,9221320.0,9221320.0,4.099042791162219,36536905.657,3.4531649336820034
160413,"Fish preparations; sardines, sardinella and brisling or spra",2015,842,États-Unis,33600211.266,5387237.9,5387237.9,6.237001574777309,,
160413,"Fish preparations; sardines, sardinella and brisling or spra",2016,842,États-Unis,30849736.0,5289134.0,5289134.0,5.8326629652415685,33600211.266,-8.185886821441517
160413,"Fish preparations; sardines, sardinella and brisling or spra",2017,842,États-Unis,38705225.251,7251579.9,7251579.9,5.337488627960922,30849736.0,25.46371628917668
160413,"Fish preparations; sardines, sardinella and brisling or spra",2018,842,États-Unis,46356999.356,8287092.0,8287092.0,5.593880139860882,38705225.251,19.769356864296515
160413,"Fish preparations; sardines, sardinella and brisling or spra",2019,842,États-Unis,39843211.063,7070762.39,7070762.39,5.634924335648621,46356999.356,-14.051358766725086
160413,"Fish preparations; sardines, sardinella and brisling or spra",2020,842,États-Unis,55208045.01,9771045.9,9771045.9,5.650167400196124,39843211.063,38.56324211094621
160413,"Fish preparations; sardines, sardinella and brisling or spra",2021,842,États-Unis,52015966.434,8861328.4,8861328.4,5.869996470732311,55208045.01,-5.781908371183596
160413,"Fish preparations; sardines, sardinella and brisling or spra",2022,842,États-Unis,68347072.141,10746375.14,10746375.14,6.360011748203311,52015966.434,31.39633236983414
160413,"Fish preparations; sardines, sardinella and brisling or spra",2023,842,États-Unis,54713454.921,8577410.1,8577410.1,6.378785004228724,68347072.141,-19.94762437207823
160420,Fish preparations; fish minced or in forms n.e.c. in heading,2015,036,Australie,939516.999,74893.0,74893.0,12.544790554524454,,
